STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING_ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES,STATES_UTS,ATTEMPT_TO_COMMIT_MURDER,ATTEMPT_TO_COMMIT_CULPABLE_HOMICIDE,CUSTODIAL_GANG_RAPE,CUSTODIAL_OTHER_RAPE,RAPE_OTHER_THAN_CUSTODIAL,RAPE_GANG_RAPE,RAPE_OTHERS,ATTEMPT_TO_COMMIT_RAPE,KIDNAPPING_ABDUCTION_TOTAL,KIDNAPPING_ABDUCTION_IN_ORDER_TO_MURDER,KIDNAPPING_FOR_RANSOM,KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,OTHER_KIDNAPPING,DACOITY_WITH_MURDER,OTHER_DACOITY,MAKING_PREPARATION_AND_ASSEMBLY_FOR_COMMITTING_DACOITY,CRIMINAL_TRESPASS_BURGLARY,CRIMINAL_TRESPASS_OR_BURGLARY,HOUSE_TRESPASS_HOUSE_BREAKING,OTHER_THEFTS,UNLAWFUL_ASSEMBLY,RIOTS_COMMUNAL,RIOTS_INDUSTRIAL,RIOTS_POLITICAL,RIOTS_CASTE_CONFLICT,RIOTS_SC_STS_VS_NON_SCS_STS,RIOTS_OTHER_CASTE_CONFLICT,RIOTS_AGRARIAN,RIOTS_STUDENTS,RIOTS_SECTARIAN,RIOTS_OTHERS,FORGERY,COUNTERFEITING,COUNTERFEIT_OFFENCES_RELATED_TO_COUNTERFEIT_COIN,COUNTERFEITING_GOVERNMENT_STAMP,COUNTERFEIT_CURRENCY_BANK_NOTES,COUNTERFEITING_CURRENCY_NOTES_BANK_NOTES,USING_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,POSSESSION_OF_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,MAKING_OR_POSSESSING_MATERIALS_FOR_FORGED_CURRENCY_BANK_NOTES,MAKING_OR_USING_DOCUMENTS_RESEMBLING_CURRENCY,GRIEVOUS_HURT,HURT,ACID_ATTACK,ATTEMPT_TO_ACID_ATTACK,SEXUAL_HARASSMENT,ASSAULT_OR_USE_OF_CRIMINAL_FORCE_TO_WOMEN_WITH_INTENT_TO_DISROBE,VOYEURISM,STALKING,OTHER_ASSAULT_ON_WOMEN,INSULT_TO_THE_MODESTY_OF_WOMEN,AT_OFFICE_PREMISES,OTHER_PLACES_RELATED_TO_WORK,IN_PUBLIC_TRANSPORT_SYSTEM,"PLACES_OTHER_THAN_231,_232_233",IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRY,DEATHS_DUE_TO_NEGLIGENT_DRIVING_ACT,DEATHS_DUE_TO_OTHER_CAUSES,OFFENCES_AGAINST_STATE,SEDITION,OTHER_OFFENCES_AGAINST_STATE,OFFENCES_PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,"IMPUTATION,_ASSERTIONS_PREJUDICIAL_TO_NATIONAL_INTEGRATION",EXTORTION,DISCLOSURE_OF_IDENTITY_OF_VICTIMS,INCIDENCE_OF_RASH_DRIVING,HUMANTRAFFICKING,UNNATURAL_OFFENCE,TOTAL_COGNIZABLE_IPC_CRIMES,TOTAL_CRIMES,CRIME_YOY_CHANGE,CRIME_3YR_AVG,RISK_LABEL,RISK_CODE,DISTRICT_ENCODED,LAT,LON
KARNATAKA,K.G.F.,2002,0.0032397408207343412,0.008064516129032258,0.0,0.005825242718446602,0.0,0.0058309037900874635,0.0016339869281045754,0.0,0.0038071065989847713,0.0,0.0,0.0031717263253285004,0.014180117664806154,0.010758446110407945,0.0029751172015867293,0.01771671336888728,0.010246433203631647,0.00202020202020202,0.002273760800363802,0.005208333333333333,0.0,0.010354012716961679,0.010830324909747294,0.001533350370559673,0.0,0.005657327586206897,0.0,0.0011148272017837235,0.0036723467678738794,0.004278414096916299,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,22.71,0.0027269297461575007,LOW,0,19,,
KARNATAKA,K.G.F.,2003,0.002159827213822894,0.010080645161290322,0.010638297872340425,0.0048543689320388345,0.0,0.004859086491739553,0.002178649237472767,0.0014716703458425313,0.0025380710659898475,0.010714285714285714,0.0,0.004984141368373358,0.011766480615477448,0.004332586895141661,0.0019834114677244863,0.006779354605441561,0.008560311284046693,0.006060606060606061,0.003334849173866909,0.0,0.0,0.011685856676404881,0.025270758122743684,0.005366726296958855,0.014598540145985401,0.0045797413793103444,0.0,0.0011148272017837235,0.003073093529601573,0.003333920704845815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025368248772504086,-16.86,0.002523960939630941,LOW,0,19,,
KARNATAKA,K.G.F.,2004,0.004319654427645789,0.005544354838709678,0.010638297872340425,0.001941747572815534,0.0,0.001943634596695821,0.004357298474945534,0.0051508462104488595,0.0012690355329949238,0.0,0.0,0.0031717263253285004,0.008749434303816563,0.002920845097848311,0.0030652722683014787,0.003073307421133508,0.008690012970168613,0.00202020202020202,0.002273760800363802,0.0,0.0,0.010396975425330815,0.025270758122743684,0.002300025555839509,0.0,0.003502155172413793,0.0,0.0,0.003534057559041809,0.002720704845814978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018756137479541734,-10.24,0.0023408844247739275,LOW,0,19,,
KARNATAKA,K.G.F.,2005,0.0,0.012096774193548387,0.0425531914893617,0.0048543689320388345,0.0,0.004859086491739553,0.004357298474945534,0.003679175864606328,0.0038071065989847713,0.0035714285714285713,0.0,0.0018124150430448573,0.00754261577915221,0.0032129296076331415,0.0011720158672917419,0.00551387507909247,0.006744487678339819,0.00808080808080808,0.0018190086402910415,0.0,0.0,0.009924385633270322,0.025270758122743684,0.004600051111679018,0.0,0.005387931034482759,0.0,0.0,0.003703077703169896,0.0027770925110132162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019574468085106376,1.41,0.0016925305793410797,LOW,0,19,,
KARNATAKA,K.G.F.,2006,0.0032397408207343412,0.013104838709677418,0.0,0.002912621359223301,0.0,0.0029154518950437317,0.004357298474945534,0.004415011037527594,0.0025380710659898475,0.0,0.0,0.002265518803806072,0.01010710514406396,0.002969525849479116,0.0025243418680129825,0.003706047184308054,0.004798962386511025,0.006060606060606061,0.001364256480218281,0.005208333333333333,0.0,0.007346623131122186,0.01444043321299639,0.004600051111679018,0.0,0.0026939655172413795,0.0,0.0,0.003764539573761927,0.002262555066079295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014566284779050738,-8.52,0.0013216573448241106,LOW,0,19,,
KARNATAKA,K.G.F.,2007,0.002159827213822894,0.011592741935483871,0.0,0.006796116504854369,0.0,0.006802721088435374,0.0038126361655773425,0.004415011037527594,0.0012690355329949238,0.0035714285714285713,0.0018656716417910447,0.004984141368373358,0.007240911147986121,0.00272612209132509,0.0009917057338622432,0.004790743921178705,0.005058365758754864,0.00202020202020202,0.002122176747006215,0.0,0.0,0.008549578965457983,0.025270758122743684,0.007411193457705086,0.0,0.005657327586206897,0.0,0.0,0.004640371229698376,0.00293920704845815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020785597381342063,11.57,0.0013911117869245607,LOW,0,19,,
KARNATAKA,K.G.F.,2008,0.002699784017278618,0.005040322580645161,0.010638297872340425,0.0048543689320388345,0.0,0.004859086491739553,0.0027233115468409588,0.003679175864606328,0.0,0.0035714285714285713,0.0018656716417910447,0.004531037607612144,0.008900286619399607,0.0014604225489241553,0.0016227912008654887,0.0018078278947844168,0.00648508430609598,0.006060606060606061,0.002880097013794149,0.0,0.0,0.009494758549578966,0.010830324909747294,0.0035778175313059034,0.0,0.008890086206896552,0.0,0.0,0.004379158279682242,0.0028334801762114536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018821603927986902,-3.28,0.0013654878179942976,LOW,0,19,,
KARNATAKA,K.G.F.,2009,0.002159827213822894,0.005040322580645161,0.010638297872340425,0.008737864077669903,0.0,0.008746355685131196,0.007625272331154685,0.0,0.017766497461928932,0.0,0.0,0.002265518803806072,0.01010710514406396,0.0017525070587089866,0.001712946267580238,0.0022597848684805205,0.008041504539559013,0.00202020202020202,0.003334849173866909,0.015625,0.0,0.009408833132840695,0.01444043321299639,0.002555583950932788,0.0,0.004849137931034483,0.0,0.046822742474916385,0.0035647884943378247,0.0028616740088105727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001970540098199672,1.52,0.0015418211831328202,LOW,0,19,,
KARNATAKA,K.G.F.,2010,0.004319654427645789,0.006048387096774193,0.0,0.006796116504854369,0.0,0.006802721088435374,0.008714596949891068,0.010301692420897719,0.0025380710659898475,0.0,0.0018656716417910447,0.004531037607612144,0.008598581988233519,0.00262876058806348,0.0032455824017309774,0.0023501762632197414,0.007133592736705577,0.0,0.0024253448537213886,0.005208333333333333,0.0,0.011771782093143153,0.02888086642599278,0.005111167901865576,0.0,0.007004310344827586,0.0,0.056856187290969896,0.004317696409090211,0.003834361233480176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002932896890343699,16.34,0.001835148195887151,LOW,0,19,,
KARNATAKA,K.G.F.,2011,0.0032397408207343412,0.009576612903225807,0.010638297872340425,0.003883495145631068,0.0,0.003887269193391642,0.006535947712418302,0.008094186902133923,0.0012690355329949238,0.0035714285714285713,0.0,0.006343452650657001,0.007693468094735254,0.0025800798364326747,0.0033357374684457267,0.0021693934737412996,0.008171206225680934,0.00202020202020202,0.004850689707442777,0.0,0.0,0.010955490634129577,0.0036101083032490976,0.0035778175313059034,0.0,0.0075431034482758615,0.0,0.04013377926421405,0.004394523747330249,0.003693392070484581,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027757774140752863,-2.29,0.0021419615080784625,LOW,0,19,,
KARNATAKA,K.G.F.,2012,0.004319654427645789,0.011088709677419355,0.0,0.009708737864077669,0.0,0.009718172983479106,0.0038126361655773425,0.0,0.008883248730964466,0.0035714285714285713,0.0037313432835820895,0.006343452650657001,0.008598581988233519,0.0024827183331710646,0.0032455824017309774,0.0020790020790020796,0.011284046692607004,0.00202020202020202,0.003334849173866909,0.0,0.0,0.010740677092283898,0.007220216606498195,0.002555583950932788,0.0,0.0051185344827586205,0.0,0.059085841694537344,0.004563543891458336,0.0039471365638766515,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030081833060556463,3.47,0.0024983369707006773,LOW,0,19,,
Karnataka,K.G.F.,2013,0.002159827213822894,0.015625,0.0,0.02233009708737864,0.0,0.02235179786200194,0.006535947712418302,0.0051508462104488595,0.006345177664974619,0.010714285714285714,0.0,0.006796556411418215,0.01010710514406396,0.0013630610456625452,0.002614496934727732,0.0006327397631745459,0.00648508430609598,0.0,0.004244353494012429,0.0,0.0,0.006100704588417254,0.021660649819494587,0.0033222591362126247,0.0,0.004040948275862069,0.0,0.0,0.004471351085570289,0.0026431718061674008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017806873977086737,-17.72,0.002102514082225293,LOW,0,19,,
KARNATAKA,KODAGU,2001,0.009719222462203025,0.01663306451612903,0.02127659574468085,0.003883495145631068,0.0,0.003887269193391642,0.002178649237472767,0.0029433406916850625,0.0,0.0035714285714285713,0.0,0.001359311282283643,0.01583949313621964,0.0025800798364326747,0.0009015506671474938,0.004609961131700263,0.02204928664072633,0.00404040404040404,0.000757920266787934,0.03125,0.006864988558352403,0.014650283553875237,0.01444043321299639,0.0056222846920521334,0.0,0.0037715517241379308,0.0,0.0,0.0064074000092192804,0.006019383259911895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004909983633387889,0.0,0.004562752257016501,LOW,0,20,12.3375,75.8069
KARNATAKA,KODAGU,2002,0.014578833693304535,0.014616935483870967,0.02127659574468085,0.003883495145631068,0.0,0.003887269193391642,0.003267973856209151,0.0007358351729212656,0.006345177664974619,0.0,0.0,0.0018124150430448573,0.021873585759541406,0.0020445915684938172,0.0013523260007212406,0.0031636988158727287,0.00959792477302205,0.00404040404040404,0.002122176747006215,0.005208333333333333,0.006864988558352403,0.01873174084894312,0.007220216606498195,0.006900076667518528,0.0,0.004849137931034483,0.0,0.0011148272017837235,0.006668612959235414,0.006470484581497797,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00529950900163666,4.41,0.0047633609611415885,LOW,0,20,12.3375,75.8069
KARNATAKA,KODAGU,2003,0.012958963282937365,0.012096774193548387,0.0,0.010679611650485437,0.0,0.010689990281827016,0.003267973856209151,0.0014716703458425313,0.005076142131979695,0.017857142857142856,0.0,0.002718622564567286,0.019912505656961833,0.001703826307078181,0.000721240533717995,0.0031636988158727287,0.011543450064850844,0.006060606060606061,0.0015158405335758678,0.005208333333333333,0.006864988558352403,0.01482213438735178,0.0036101083032490976,0.006900076667518528,0.0,0.004849137931034483,0.0,0.0,0.006883729506307524,0.005885462555066078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004756137479541735,-5.89,0.004643670053638385,LOW,0,20,12.3375,75.8069
KARNATAKA,KODAGU,2004,0.007019438444924407,0.011088709677419355,0.0,0.007766990291262136,0.0,0.007774538386783284,0.0016339869281045754,0.0007358351729212656,0.0025380710659898475,0.0035714285714285713,0.0,0.004077933846850929,0.021119324181626188,0.003748417875571999,0.0012621709340064912,0.006417789026484679,0.006744487678339819,0.00808080808080808,0.002122176747006215,0.010416666666666666,0.011441647597254004,0.019934696683278914,0.007220216606498195,0.004600051111679018,0.014598540145985401,0.002963362068965517,0.0,0.0011148272017837235,0.007943946774020067,0.0071330396475770925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006032733224222585,14.72,0.00502904106005011,LOW,0,20,12.3375,75.8069
KARNATAKA,KODAGU,2005,0.014038876889848811,0.014616935483870967,0.02127659574468085,0.009708737864077669,0.0,0.009718172983479106,0.0054466230936819175,0.006622516556291391,0.0012690355329949238,0.0035714285714285713,0.0,0.0036248300860897147,0.017800573238799213,0.001995910816863012,0.000721240533717995,0.003706047184308054,0.005706874189364461,0.00808080808080808,0.003334849173866909,0.005208333333333333,0.006864988558352403,0.020407286475339407,0.007220216606498195,0.004600051111679018,0.021897810218978103,0.009428879310344827,0.0,0.002229654403567447,0.00814369785344417,0.007266960352422907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006068739770867431,0.36,0.005293372529014931,LOW,0,20,12.3375,75.8069
KARNATAKA,KODAGU,2006,0.010259179265658749,0.01663306451612903,0.010638297872340425,0.005825242718446602,0.0,0.0058309037900874635,0.003267973856209151,0.0007358351729212656,0.006345177664974619,0.0,0.0,0.0009062075215224287,0.013124151455724846,0.001119657287508519,0.0004507753335737469,0.0023501762632197414,0.004928664072632944,0.00808080808080808,0.002880097013794149,0.015625,0.002288329519450801,0.018216188348513494,0.0,0.005366726296958855,0.014598540145985401,0.007004310344827586,0.0,0.0011148272017837235,0.008159063321092177,0.006301321585903084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005086743044189853,-9.83,0.00540665744428557,LOW,0,20,12.3375,75.8069
KARNATAKA,KODAGU,2007,0.009179265658747302,0.014112903225806451,0.02127659574468085,0.003883495145631068,0.0,0.003887269193391642,0.00599128540305011,0.006622516556291391,0.0025380710659898475,0.007142857142857143,0.0,0.0036248300860897147,0.015537788505053551,0.004624671404926492,0.0022538766678687344,0.007050528789659224,0.0062256809338521405,0.00404040404040404,0.002728512960436562,0.005208333333333333,0.009153318077803204,0.019075442515896202,0.01444043321299639,0.005111167901865576,0.0072992700729927005,0.011584051724137932,0.0,0.002229654403567447,0.010171939582981208,0.008218502202643172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007112929623567922,22.5,0.005777530678802539,LOW,0,20,12.3375,75.8069
KARNATAKA,KODAGU,2008,0.00755939524838013,0.01663306451612903,0.02127659574468085,0.019417475728155338,0.0,0.019436345966958212,0.003267973856209151,0.003679175864606328,0.0012690355329949238,0.007142857142857143,0.0,0.004077933846850929,0.01659375471413486,0.0034563333657871677,0.0010818608005769925,0.0060562234475277955,0.005188067444876783,0.00202020202020202,0.002880097013794149,0.010416666666666666,0.006864988558352403,0.02234060835195051,0.007220216606498195,0.006900076667518528,0.0072992700729927005,0.011045258620689655,0.0,0.0033444816053511705,0.010909482030085585,0.0090431718061674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00783633387888707,6.56,0.0063844141534666705,LOW,0,20,12.3375,75.8069
